p,q,type,variable,value,se,pval
0,3,fit,ll,4732.233133537682,,
0,3,fit,AIC,-9410.466267075364,,
0,3,fit,BIC,-9219.435659229777,,
0,3,lbq_std,L1,101.8864802545922,,5.87964389843e-24
0,3,lbq_sq,L1,2.923142006070604,,.0873176881146212
0,3,lbq_std,L2,587.2403859990292,,3.0364798601e-128
0,3,lbq_sq,L2,9.801136792137696,,.0074423516650516
0,3,lbq_std,L3,1416.925752414203,,6.2575167267e-307
0,3,lbq_sq,L3,11.57729311040908,,.0089807839985418
0,3,lbq_std,L4,2308.442330214755,,0
0,3,lbq_sq,L4,12.33716724346387,,.0150124483967934
0,3,lbq_std,L5,2440.599116239746,,0
0,3,lbq_sq,L5,26.39775394296753,,.0000747025491436
0,3,lbq_std,L10,4366.785780122071,,0
0,3,lbq_sq,L10,33.07901597268158,,.0002641810767344
0,3,lbq_std,L15,5635.748574485664,,0
0,3,lbq_sq,L15,39.07532219282364,,.0006244550151183
0,3,lbq_std,L20,6552.460668039892,,0
0,3,lbq_sq,L20,44.39335935380998,,.0013326345867946
0,3,coef,_cons,2.124307475740874,.4282474378438813,7.03237451605e-07
0,3,coef,wind_log,-.1911919112681447,.0071645338543134,0
0,3,coef,hydro_log_ds,-.7763742026301507,.1465402453228761,1.17060545035e-07
0,3,coef,consump_log_ds,2.265077874563808,.1019842100812556,0
0,3,coef,oil_log,-.0465922159781917,.1379698069937068,.7355903008583868
0,3,coef,gas_log,-.2226625329127312,.0593546886283631,.0001758575250195
0,3,coef,netexch_dk1,-.0000205280477231,9.75113039011e-06,.0352741875809282
0,3,coef,netexch_fi,1.49243147179e-06,7.06940442192e-06,.8328003881526109
0,3,coef,netexch_no1,.0000207923391338,5.63851377035e-06,.0002264176680631
0,3,coef,netexch_se2,.0000170928586298,4.53233002728e-06,.0001623874572636
0,3,coef,netexch_se4,-.0000245799258436,4.01044569800e-06,8.84464057549e-10
0,3,coef,ma_L1,1.119206010127813,.0131530936304141,0
0,3,coef,ma_L2,.8401552475603929,.0105419691174221,0
0,3,coef,ma_L3,.387460324652009,.0078647702562764,0
0,3,var_coef,omega,-11.61523132116473,2.807445748662148,.0000351424144358
0,3,var_coef,arch1,.2541011870925663,.0237580160341832,0
0,3,var_coef,garch1,.6528942488718457,.0278419264348648,0
0,3,var_coef,het_wind_log,-.0220016508560194,.0464525080636204,.6357584128827098
0,3,var_coef,het_hydro_log_ds,-1.323328497835846,1.010417730443948,.1903025699118059
0,3,var_coef,het_consump_log_ds,-.7007570730751457,.7990332663119526,.3804833082235604
0,3,var_coef,het_oil_log,1.19912796790513,.9333203788198516,.1988629519204872
0,3,var_coef,het_gas_log,.5514662939024172,.3998964178874601,.1678877119428095
0,3,var_coef,het_netexch_dk1,-.0003008989472631,.0001217249768085,.0134375558491937
0,3,var_coef,het_netexch_fi,-.0001697687040575,.00007108057703,.0169220074844068
0,3,var_coef,het_netexch_no1,.0000861732951997,.000074859782751,.2496790132874089
0,3,var_coef,het_netexch_se2,-.000122511755965,.0000463534334099,.0082176964913947
0,3,var_coef,het_netexch_se4,.0001689942175181,.0000571682342194,.0031157018965648
0,3,var_coef,persistence,.9069954359644119,,
0,4,fit,N,8736,,
0,4,fit,ll,5191.643506432617,,
