timestamp,price_ds,wind_log,consump_log_ds,d_congested,wind_cong,netexch_no3,netexch_no4,netexch_se1,netexch_se3
2025-05-22 19:00:00,-0.36343533899020386,8.259716961021523,0.046703259117108153,1.0,8.259716961021523,0.0,205.1,878.8,-5557.9
2025-05-22 20:00:00,-0.36183401357241696,8.256866848974312,0.042707330446948966,1.0,8.256866848974312,0.0,0.0,1836.8,-6281.6
2025-05-22 21:00:00,-0.3454936982304675,8.247220052745229,0.034130947163056646,1.0,8.247220052745229,0.0,0.0,1982.2,-6426.6
2025-05-22 22:00:00,-0.3021289630560946,8.225235324101668,0.03516011135678987,1.0,8.225235324101668,0.0,0.0,1820.1,-6098.9
2025-05-22 23:00:00,-0.290687736948009,8.188411308079031,0.024609397382130638,1.0,8.188411308079031,-1.8,0.0,1713.2,-5605.4
2025-05-23 00:00:00,-0.20632094781174626,8.231642179973411,0.03415501726712922,1.0,8.231642179973411,0.0,80.7,2051.6,-6475.2
2025-05-23 01:00:00,-0.2064198484110884,8.165079258805068,0.03261623676170444,1.0,8.165079258805068,0.0,138.9,2167.1,-6499.7
2025-05-23 02:00:00,-0.22560272984309204,8.113426639943654,0.02394952192190658,1.0,8.113426639943654,0.0,129.4,2154.6,-6428.5
2025-05-23 03:00:00,-0.22050487294704535,8.08825472712243,0.02700508601249929,1.0,8.08825472712243,0.0,177.7,2143.1,-6418.3
2025-05-23 04:00:00,-0.20719762335455316,8.087025470667701,0.0349325297274401,1.0,8.087025470667701,0.0,164.1,2145.0,-6512.6
2025-05-23 05:00:00,-0.22748977645982116,8.09925056179696,0.03547377990947531,1.0,8.09925056179696,0.0,653.3,1110.1,-6300.7
2025-05-23 06:00:00,-0.24761849728605156,8.112227958349724,0.04267790411587136,1.0,8.112227958349724,0.0,133.8,716.7,-6162.2
2025-05-23 07:00:00,-0.34578972211443615,8.078998258685154,0.04548551200390527,1.0,8.078998258685154,0.0,0.0,1111.1,-6778.9
2025-05-23 08:00:00,-0.394080347622356,8.007034012193408,0.050434441592202894,1.0,8.007034012193408,0.0,0.0,1250.7,-6628.1
2025-05-23 09:00:00,-0.3051721936966447,7.9599745280805365,0.051787065176170266,1.0,7.9599745280805365,0.0,277.5,859.1,-6509.3
2025-05-23 10:00:00,-0.22207057828047194,7.920446505142607,0.058743541216916384,1.0,7.920446505142607,-95.7,0.0,883.9,-5469.7
2025-05-23 11:00:00,-0.20627581857632515,7.764720544771477,0.061026155953748606,1.0,7.764720544771477,-519.7,0.0,1074.2,-4268.0
2025-05-23 12:00:00,-0.16420242106890992,7.779048644925556,0.06580684367291223,1.0,7.779048644925556,-1138.7,0.0,862.2,-3305.5
2025-05-23 13:00:00,-0.135725395366443,7.822044008185619,0.06291779903076122,0.0,0.0,-1205.2,0.0,814.2,-3268.1
2025-05-23 14:00:00,-0.1537960603242574,7.73718007783463,0.0599170550594641,0.0,0.0,-1047.4,0.0,1137.3,-3331.1
2025-05-23 15:00:00,-0.16082293787028767,7.6984827878809465,0.05936788691951467,1.0,7.6984827878809465,-1262.9,0.0,1045.0,-2879.3
2025-05-23 16:00:00,-0.19281352220200798,7.483806687665835,0.051768826414162916,1.0,7.483806687665835,-1147.6,0.0,1573.4,-2877.1
2025-05-23 17:00:00,-0.24003274419559295,7.759187438507795,0.04872984019654236,1.0,7.759187438507795,-361.7,0.0,1814.3,-4466.5
2025-05-23 18:00:00,-0.27110744506473505,7.671826797878781,0.040124973167559475,1.0,7.671826797878781,0.0,410.4,2283.9,-5750.8
2025-05-23 19:00:00,-0.2388962779408934,7.60688453121963,0.026450391986384325,1.0,7.60688453121963,0.0,287.6,1861.9,-5124.5
2025-05-23 20:00:00,-0.22855560594796653,7.492760300922379,0.01547570325973524,1.0,7.492760300922379,0.0,593.5,1772.3,-5098.5
2025-05-23 21:00:00,-0.22867853849757713,7.415776975415394,0.013096923959804663,1.0,7.415776975415394,0.0,919.4,1712.0,-5266.8
2025-05-23 22:00:00,-0.16170594226495538,7.560080465021827,0.013875650057864064,1.0,7.560080465021827,0.0,862.7,1824.0,-5738.6
2025-05-23 23:00:00,-0.0814380984327534,7.658227526161352,0.016010876765202298,1.0,7.658227526161352,0.0,94.4,1087.6,-4698.3
