timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_fi,netexch_no4,netexch_se2,decoupled,wind_x_decoupled
2023-09-22 09:00:00,-0.1609866554200341,7.055312843339752,0.027955842235003914,-0.0008674960319918767,4.485237341147008,3.6584202466292277,-593.3,-388.0,-543.2,0,0.0
2023-09-22 10:00:00,-0.17307364172992212,7.084226422097916,0.027955842235003914,-0.00587759850223879,4.4836577045862,3.6584202466292277,-591.8,-388.0,-571.0,0,0.0
2023-09-22 11:00:00,-0.1825388417236402,7.0909098220799835,0.027955842235003914,0.0008156056196506611,4.485293710615064,3.6584202466292277,-274.3,-386.0,-743.7,0,0.0
2023-09-22 12:00:00,-0.17118717872361433,7.0317412587631285,0.027955842235003914,0.00105149917780345,4.486195190229431,3.6584202466292277,-132.1,-390.0,-861.7,0,0.0
2023-09-22 13:00:00,-0.15181530594665915,6.955592608396297,0.027955842235003914,-0.004989420033803427,4.491026768877249,3.6584202466292277,-119.4,-389.0,-741.8,0,0.0
2023-09-22 14:00:00,-0.1664000003507864,6.9584483932976555,0.027955842235003914,0.006644111406543196,4.499843003108055,3.6584202466292277,-237.8,-377.0,-595.7,0,0.0
2023-09-22 15:00:00,-0.18849900292761124,7.04141166379481,0.027955842235003914,-0.0010587051555344118,4.508086434334614,3.6584202466292277,-76.9,-378.0,-696.6,0,0.0
2023-09-22 16:00:00,-0.15267184522014432,7.154615356913663,0.027955842235003914,-0.005375999677441179,4.501064438335084,3.6584202466292277,0.0,-381.0,-733.5,0,0.0
2023-09-22 17:00:00,-0.15408266813568794,7.341483852363161,0.027955842235003914,0.0010778559671731358,4.498286288350708,3.6584202466292277,0.0,-378.0,-860.7,0,0.0
2023-09-22 18:00:00,-0.1467654775724503,7.417580402414544,0.027955842235003914,-0.0019327382129796788,4.498286288350708,3.6584202466292277,0.0,-381.0,-975.3,0,0.0
2023-09-22 19:00:00,-0.14318961194328672,7.488852955733459,0.027955842235003914,-0.002320815410325139,4.499342894740821,3.6584202466292277,0.0,-381.0,-1066.4,0,0.0
2023-09-22 20:00:00,-0.12113181077573554,7.517520850603031,0.027955842235003914,-0.007208069827159491,4.494718956830512,3.6584202466292277,0.0,-381.0,-1009.5,0,0.0
2023-09-22 21:00:00,-0.11741631224580473,7.491645473605133,0.027955842235003914,-0.006856129730265614,4.494495575506496,3.6584202466292277,0.0,-384.0,-825.7,0,0.0
