timestamp,price_ds,wind_log,consump_log_ds,north_wind_log,netexch_dk2,netexch_ger,netexch_pl,netexch_se3
2024-02-18 05:00:00,0.17970937445761503,5.762051382780177,0.019729893592397296,8.117312461601975,-1261.0,-292.8,-600.0,4836.0
2024-02-18 06:00:00,0.16354795454266569,5.940171252720432,0.025063321005888817,7.966239776559467,-1261.0,-294.4,-600.0,4836.0
2024-02-18 07:00:00,0.1557725808673469,6.137727054086234,0.023132741264610956,7.842671474979457,-1261.0,-300.0,-600.0,4836.0
2024-02-18 08:00:00,0.10833084407502014,6.309918278226516,0.01566815450611969,7.739794458408701,-1261.0,-347.1,-600.0,4836.0
2024-02-18 09:00:00,0.07662773076949225,6.386879319362645,0.004479098791775549,7.643961949002529,-1083.8,0.0,-600.0,4275.2
2024-02-18 10:00:00,0.049154420255790754,6.410174881966167,-0.007960628991427576,7.617759576608505,-546.2,0.0,-535.3,3621.0
2024-02-18 11:00:00,0.06555702442327327,6.505784060128229,-0.016997692815950316,7.579167967396076,-505.4,0.0,-307.0,3229.7
2024-02-18 12:00:00,0.09555539628870502,6.656726524178391,-0.004012463323762816,7.428333194190806,419.3,0.0,-600.0,2490.8
2024-02-18 13:00:00,0.17853289029230535,6.795705775173514,0.014741486053406305,7.270312886079025,414.3,0.0,-600.0,2410.8
2024-02-18 14:00:00,0.15243518548442037,6.902742737158593,0.01983086650161603,7.240649694255466,-648.4,-15.0,-600.0,3455.9
2024-02-18 15:00:00,0.14363134686877288,6.96979066990159,0.01786536862450383,7.354362330421477,-1089.3,-615.0,-600.0,4514.5
2024-02-18 16:00:00,0.01451172832353631,7.029087564149662,0.021763990430340385,7.515344571180436,-1023.7,-615.0,-600.0,4515.2
2024-02-18 17:00:00,-0.08590932708168886,7.077498053569231,0.014717169997021884,7.631916513071252,-1128.5,-615.0,-600.0,4694.6
2024-02-18 18:00:00,-0.1277960344590996,7.094234845924755,0.01969915035699188,7.6838639802564295,-1243.3,-615.0,-600.0,4779.0
2024-02-18 19:00:00,-0.08764911621154159,7.077498053569231,0.00041268810728922745,7.653020413804189,-1178.7,-615.0,-600.0,4643.3
2024-02-18 20:00:00,-0.07138638245230933,7.020190708311925,-0.00834544198417575,7.565793282428515,-1125.9,-615.0,-600.0,4516.2
2024-02-18 21:00:00,-0.02963520019591659,6.913737350659685,-0.006418525972287981,7.465082736399547,-1113.5,-615.0,-600.0,4507.4
2024-02-18 22:00:00,0.0147202725257225,6.785587645007929,0.004224446027292217,7.31986492980897,-1195.4,-615.0,-600.0,4587.6
2024-02-18 23:00:00,0.052589029910792284,6.650279048587422,-0.025061922071036413,7.093404625868766,-1261.0,-615.0,-600.0,4653.1
2024-02-19 00:00:00,0.023114926902382926,6.672032945461067,-0.045088394885928196,6.61338421837956,-1261.0,-274.6,-600.0,4227.4
2024-02-19 01:00:00,0.03283564430781816,6.489204931325317,-0.04918019327708567,6.35088571671474,-1300.0,0.0,-600.0,4081.8
2024-02-19 02:00:00,0.05967913227798327,6.300785794663244,-0.049844504847857074,6.1070228877422545,-1191.3,0.0,-600.0,4065.5
2024-02-19 03:00:00,0.07271598579357086,6.135564891081739,-0.05203409526650482,5.993961427306569,-1300.0,0.0,-236.5,3641.9
2024-02-19 04:00:00,0.05873827373986984,5.996452088619021,-0.051147720470812175,5.966146739123692,-1195.3,0.0,0.0,3217.2
