timestamp,price_ds,wind_log,consump_log_ds,occurrence,zone,is_se2,post_fbmc,se2_post,wind_se2,wind_post_fbmc,wind_se2_post_fbmc
2024-01-01 15:00:00,0.09517685949354338,4.454347296253507,0.021714416338925346,0,SE1,0,0,0,0.0,0.0,0.0
2024-01-01 15:00:00,0.10560590166765937,6.74993119378857,0.04647289413647204,0,SE2,1,0,0,6.74993119378857,0.0,0.0
2024-01-01 16:00:00,0.15206495021995092,4.51085950651685,0.026961323499921974,0,SE1,0,0,0,0.0,0.0,0.0
2024-01-01 16:00:00,0.18024703713333867,6.748759547491679,0.08152538677578569,0,SE2,1,0,0,6.748759547491679,0.0,0.0
2024-01-01 17:00:00,0.1838284092945921,4.804021044733257,0.03261337988150537,0,SE1,0,0,0,0.0,0.0,0.0
2024-01-01 17:00:00,0.21657647233752986,6.728628613084702,0.091466950289119,0,SE2,1,0,0,6.728628613084702,0.0,0.0
2024-01-01 18:00:00,0.165269542744082,4.875197323201151,0.013285224216710745,0,SE1,0,0,0,0.0,0.0,0.0
2024-01-01 18:00:00,0.20887019236699444,6.721425700790643,0.11645498709422064,0,SE2,1,0,0,6.721425700790643,0.0,0.0
2024-01-01 19:00:00,0.14497334361719805,4.927253685157205,0.030178912451535034,0,SE1,0,0,0,0.0,0.0,0.0
2024-01-01 19:00:00,0.1937839448673282,6.709304340258298,0.10552931193993853,0,SE2,1,0,0,6.709304340258298,0.0,0.0
2024-01-01 20:00:00,0.11204485914829743,5.003946305945459,0.025096646758051122,0,SE1,0,0,0,0.0,0.0,0.0
2024-01-01 20:00:00,0.1470363793956695,6.688354713946762,0.10046474030837249,0,SE2,1,0,0,6.688354713946762,0.0,0.0
