timestamp,zone,d_post_act,wind_post_act,price_ds,wind_log,consump_log_ds,netexch_fi,netexch_no4,netexch_se2
2025-06-28 14:00:00,SE1,1,4.653960350157523,0.02826296468782097,4.653960350157523,-0.0005653817006887607,-191.0,0.0,9.3
2025-06-28 15:00:00,SE1,1,5.4116460518550396,0.030691504932784497,5.4116460518550396,0.013539444002091727,-90.0,-164.1,0.0
2025-06-28 16:00:00,SE1,1,5.541263545158426,0.010668877244981445,5.541263545158426,0.00448027776580151,270.0,-301.1,-224.5
2025-06-28 17:00:00,SE1,1,5.808142489980444,-0.020251734948581124,5.808142489980444,0.00889234122277216,-194.0,-36.8,-131.7
2025-06-28 18:00:00,SE1,1,5.932245187448011,-0.019765601280017364,5.932245187448011,0.008606427300944297,-198.0,-85.4,-398.0
2025-06-28 19:00:00,SE1,1,5.872117789475416,-0.046127164268979115,5.872117789475416,0.018085754533960774,-200.0,-34.8,-386.6
2025-06-28 20:00:00,SE1,1,5.762051382780177,-0.03509014354144124,5.762051382780177,0.00808135198455151,-197.0,-13.5,-239.8
2025-06-28 21:00:00,SE1,1,5.921578419643816,-0.04750877192590153,5.921578419643816,0.009975537729731698,-190.0,-15.5,-259.3
2025-06-28 22:00:00,SE1,1,5.834810737062605,-0.058104827042082086,5.834810737062605,3.293451242036838e-05,199.4,-127.5,-469.7
2025-06-28 23:00:00,SE1,1,5.676753802268282,-0.06009197060254845,5.676753802268282,0.000518228894659245,270.0,-333.6,-278.0
2025-06-29 00:00:00,SE1,1,5.572154032177765,-0.02855549475416108,5.572154032177765,-0.00927214939893517,-190.0,0.0,-199.6
2025-06-29 01:00:00,SE1,1,5.438079308923196,-0.017972105281563344,5.438079308923196,-0.0005577161342813497,270.0,-40.5,-570.0
2025-06-29 02:00:00,SE1,1,5.541263545158426,-0.024924501815823952,5.541263545158426,-0.011287726603771198,270.0,-138.4,-490.1
2025-06-29 03:00:00,SE1,1,5.638354669333745,-0.027590954187128425,5.638354669333745,-0.010942526117744933,270.0,-186.4,-483.2
2025-06-29 04:00:00,SE1,1,5.616771097666572,-0.028946150293849726,5.616771097666572,-0.008774523025723902,270.0,-199.8,-488.0
2025-06-29 05:00:00,SE1,1,5.153291594497779,-0.029466223178446604,5.153291594497779,-0.004241692686092868,143.6,-140.5,-322.4
