timestamp,zone,price_ds,wind_log,consump_log_ds,net_exchange,d_post_act,wind_post_act
2025-01-06 15:00:00,SE3,-0.3756602072544091,7.983098940710892,0.04674432229790959,1595.2,1,7.983098940710892
2025-01-06 16:00:00,SE3,-0.42321775214184143,7.9868449011613825,0.04281703669805381,1672.4,1,7.9868449011613825
2025-01-06 17:00:00,SE3,-0.4183244222365037,7.9748769005588755,0.030909476434384686,1560.3,1,7.9748769005588755
2025-01-06 18:00:00,SE3,-0.3805557817421441,7.966239776559467,0.003757249016036468,1386.2,1,7.966239776559467
2025-01-06 19:00:00,SE3,-0.3679948022527064,7.972810784121404,0.02779224271930225,1185.7,1,7.972810784121404
2025-01-06 20:00:00,SE3,-0.3282391483781879,7.967973179662935,0.031475008525044146,898.8,1,7.967973179662935
2025-01-06 21:00:00,SE3,-0.3692542151067233,7.946971357693591,0.024807039131127695,740.5,1,7.946971357693591
2025-01-06 22:00:00,SE3,-0.26035307090863924,7.964155718840937,0.028771912832525004,487.9,1,7.964155718840937
2025-01-06 23:00:00,SE3,-0.2664715795967707,7.945555428253489,0.0381424446358718,375.3,1,7.945555428253489
2025-01-07 00:00:00,SE3,-0.40077318075504387,7.953318346560431,-0.009907828944452746,154.2,1,7.953318346560431
2025-01-07 01:00:00,SE3,-0.4053004567936993,7.957527402230773,0.0007876635736714377,147.5,1,7.957527402230773
2025-01-07 02:00:00,SE3,-0.4274340031533779,7.941295570906532,-0.010876839275482553,56.8,1,7.941295570906532
2025-01-07 03:00:00,SE3,-0.42804069104725784,7.9102237070973445,-0.00986072098010915,68.6,1,7.9102237070973445
2025-01-07 04:00:00,SE3,-0.43591919634763787,7.912789220690681,-0.011469674509596572,141.0,1,7.912789220690681
2025-01-07 05:00:00,SE3,-0.4926258280563962,7.913155185928068,-0.015540858970814142,451.1,1,7.913155185928068
2025-01-07 06:00:00,SE3,-0.3473397097809796,7.935229539816907,-0.02603071647044075,997.9,1,7.935229539816907
2025-01-07 07:00:00,SE3,-0.46170541297311907,7.944492163932159,-0.028026898224645436,1498.5,1,7.944492163932159
